,f_inhibition_list,r_concentration_uM,r_inhibition_list,f_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50
1171,"[20.67770004272461, 22.43637466430664, 11.661176681518555, 9.703256607055664, 71.71112060546875, 68.74369049072266, 68.35582733154297, 67.72886657714844, 66.14021301269531, 68.8499526977539, 63.797088623046875, 64.87301635742188, 64.49842834472656, 54.26252365112305, 65.93831634521484, 37.01583480834961, 68.47802734375, 18.634769439697266, 60.157535552978516, 8.815950393676758, 51.10116195678711, 2.001753330230713, 34.77631378173828, -1.486371636390686]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Nc1cncc2ccccc12)C1CCOc2c1ccc(Cl)c2Cl,,,,,,3.313928403028944,,
1172,"[83.95980834960938, 29.112924575805664, 74.40848541259766, 7.121943950653076, 56.20796203613281, -2.081190347671509, 38.767112731933594, -3.988288640975952, 20.677377700805664, -10.746221542358398, 1.3689959049224854, -10.255599021911621, -3.0861756801605225, -10.698741912841797, -4.763789176940918, -9.867849349975586, -12.827412605285645, -11.69581413269043, -13.618739128112793, -10.595870018005371, 83.38213348388672, 73.99699401855469, 54.126773834228516, 36.757144927978516]",,,"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]",O=C1CC(O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,,,,,,20.75590028515565,,
1173,"[103.19734191894531, 89.63947296142578, 100.46489715576172, 68.12144470214844, 98.32068634033203, 52.11574935913086, 93.13092803955078, 36.31878662109375, 83.38710021972656, 15.796964645385742, 63.225807189941406, 10.208728790283203, 47.62808609008789, 7.941176414489746, 32.694496154785156, 6.679316997528076, 18.984819412231445, 7.457305431365967, 4.829222202301025, 8.22580623626709, 98.27324676513672, 98.2258071899414, 93.99430847167969, 91.4041748046875]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C1C(c2ccc(Cl)c(Cl)c2)CCCN1c1cncc2ccccc12,,,,,,1.445401100569337,,
1175,"[93.24889373779297, 90.839599609375, 91.32632446289062, 91.5210189819336, 88.7643814086914, 91.37942504882812, 91.00110626220703, 86.31083679199219, 91.7289810180664, 70.9679183959961, 90.19800567626953, 58.125, 90.78429412841797, 37.160396575927734, 85.41925048828125, 30.335176467895508, 73.98783111572266, 60.1427001953125, 34.512168884277344, 17.73340606689453, 90.71349334716797, 89.1935806274414, 86.05862426757812, 90.73783111572266]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Nc1cncc2ccccc12)C1CCNc2cc(Cl)c(Cl)cc21,,,,,,0.1535513553941586,,
1176,"[1.4085049629211426, 1.6088027954101562, 2.5640697479248047, 4.2768731117248535, 86.79446411132812, 81.46345520019531, 68.72657012939453, 52.2995719909668, 87.88839721679688, 30.829181671142578, 80.17179107666016, 11.58517837524414, 65.44733428955078, 4.618406772613525, 48.98695373535156, 3.7299060821533203, 30.996097564697266, -2.7617995738983154, 8.590981483459473, -4.282009124755859, 2.8824918270111084, -8.046582221984863, -5.131991386413574, -5.892096042633057]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cc1ccccc1)Nc1cncc2ccccc12,,,,,,13.999891734676222,,
1177,"[53.67812728881836, 56.639991760253906, 52.3566780090332, 34.699398040771484, 49.058753967285156, 27.63648796081543, 59.559139251708984, 18.782217025756836, 52.72690963745117, 4.320337295532227, 36.03793716430664, 3.568479061126709, 21.106143951416016, -2.859339952468872, 14.909008026123047, -5.228832721710205, 28.482328414916992, 2.793837070465088, -3.3207075595855713, -3.7194201946258545, 48.731239318847656, 56.16438293457031, 44.071998596191406, 44.929229736328125]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Cc1ccc(Cl)cc1)Nc1cncc2ccccc12,,,,,,23.68880555339834,,
1178,"[3.0031843185424805, 2.3072774410247803, 3.5064969062805176, 6.3748650550842285, 47.297264099121094, 49.485130310058594, 46.5731086730957, 40.654048919677734, 41.8481330871582, 35.279388427734375, 47.212520599365234, 14.692362785339355, 43.23480987548828, 6.408247947692871, 40.88259506225586, 7.625442981719971, 28.312618255615234, -6.059010982513428, 10.391094207763672, -2.3201169967651367, 4.310256481170654, -5.9177751541137695, 0.2965949475765228, -4.379590034484863]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,,,,,,58.35630055547554,,
1179,"[1.6935869455337524, 2.5569841861724854, 4.169544696807861, 2.3550820350646973, 54.53881072998047, 42.788639068603516, 30.262737274169922, 16.103023529052734, 52.05222702026367, 5.051537990570068, 45.859676361083984, 4.057967185974121, 26.86759376525879, -2.315232992172241, 15.24228286743164, -1.1410126686096191, 4.185484409332275, -6.087615013122559, -2.5808937549591064, -4.639763832092285, -3.061739444732666, -5.226874351501465, -4.251899242401123, -5.941501617431641]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",COc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,,,,,,72.54260430487051,,
1180,"[-0.3360578715801239, 4.71904993057251, -0.6094608902931213, 1.3784068822860718, 9.75422191619873, 16.224760055541992, 10.323811531066895, 8.44416618347168, 7.367641925811768, -1.7173126935958862, 14.424857139587402, 3.9415602684020996, 12.197761535644531, -7.786290168762207, 9.361205101013184, -5.8667731285095215, -2.9590179920196533, -12.317375183105469, -1.2417054176330566, -5.490843772888184, -9.30424690246582, -10.192806243896484, -3.1327428817749023, -4.952581882476807]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",N#Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,,,,,,99.49999999999996,,
1182,"[87.47496032714844, 62.216888427734375, 86.3656234741211, 34.47306442260742, 83.4048080444336, 26.271121978759766, 76.3276138305664, 18.988494873046875, 60.99712371826172, 4.84438419342041, 34.58605194091797, 4.228082656860352, 24.82794952392578, 3.23172926902771, 9.32283878326416, 1.1645524501800537, 2.4459452629089355, -0.5123003721237183, -3.593806266784668, 1.3879616260528564, 86.19357299804688, 83.954345703125, 81.50968170166016, 70.81942749023438]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Cc1ccc(F)cc1)Nc1cncc2ccccc12,,,,,,4.970357221455452,,
1184,"[23.91610336303711, 14.947399139404297, 9.724510192871094, 8.632644653320312, 77.66989135742188, 79.6862564086914, 77.02433013916016, 73.57605743408203, 76.40003204345703, 73.49901580810547, 79.33292388916016, 66.057861328125, 77.24217224121094, 55.84320831298828, 71.63938903808594, 38.64433288574219, 74.9442138671875, 20.943361282348633, 64.7109603881836, 8.098666191101074, 53.980926513671875, 0.7637745141983032, 35.51750564575195, -3.045799970626831]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cc1ccc(Cl)c(F)c1)Nc1cncc2ccccc12,,,,,,2.02941008277956,,
1185,"[18.16419219970703, 9.97252368927002, 6.552052021026611, 9.001849174499512, 95.26603698730469, 95.59986877441406, 92.50552368164062, 89.1620864868164, 94.49565887451172, 80.64942932128906, 95.43295288085938, 60.21647644042969, 92.67243957519531, 46.490936279296875, 88.22222900390625, 32.36479949951172, 80.7701187133789, 10.519490242004395, 57.49961471557617, 4.384726047515869, 44.78583526611328, -2.7130091190338135, 27.878639221191406, -8.180113792419434]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cc1cccc(F)c1)Nc1cncc2ccccc12,,,,,,1.851803439420064,,
1186,"[78.03155517578125, 21.20667839050293, 64.470947265625, 9.288473129272461, 47.060970306396484, 8.934600830078125, 32.30097961425781, 6.889705181121826, 16.54690933227539, 1.943596601486206, 4.4612226486206055, 0.20124800503253937, 4.020908355712891, 1.3466057777404785, 2.1975202560424805, 1.419541358947754, -1.0818768739700317, -0.5254058837890625, 1.1872282028198242, -0.976525604724884, 74.57926940917969, 62.7123908996582, 40.615631103515625, 25.644939422607422]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",COc1cccc(CC(=O)Nc2cncc3ccccc23)c1,,,,,,30.45200945396925,,
1187,"[94.03459167480469, 78.1799545288086, 91.853515625, 58.58748245239258, 92.7833251953125, 48.77663040161133, 88.70011901855469, 33.9633903503418, 79.1257095336914, 15.89315128326416, 58.47856140136719, 10.94920539855957, 46.011104583740234, 3.425694704055786, 31.622920989990234, 0.15806812047958374, 13.55799388885498, 8.056160926818848, 0.15806812047958374, 1.3641676902770996, 93.47138977050781, 93.08883666992188, 91.21858215332031, 86.12321472167969]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",N#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,,,,,,1.82792177130736,,
1188,"[90.74392700195312, 61.685325622558594, 89.92733001708984, 35.39237976074219, 84.75039672851562, 26.861743927001953, 76.26598358154297, 14.707770347595215, 61.56463623046875, 4.585023880004883, 37.1231575012207, 5.260387420654297, 21.338144302368164, -3.9661548137664795, 14.890092849731445, 1.8013969659805298, -1.6062349081039429, 0.4866211414337158, -4.482306957244873, 0.07061783969402313, 89.02855682373047, 87.50577545166016, 81.93852233886719, 71.41004943847656]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,,,,,,4.804535446112949,,
1192,"[8.543844223022461, 0.08543844521045685, 3.471648693084717, 2.497650384902954, 52.86076354980469, 58.79304122924805, 47.89678955078125, 51.72443389892578, 50.138126373291016, 54.820152282714844, 58.1664924621582, 32.50932693481445, 48.34676742553711, 16.782958984375, 50.508358001708984, 12.02403736114502, 53.51864242553711, -1.5606756210327148, 30.191097259521484, -3.109959363937378, 16.760173797607422, -7.558454513549805, 12.01264476776123, -2.9419302940368652]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cc1cccc(Cl)c1F)Nc1cncc2ccccc12,,,,,,23.555955436350377,,
1193,"[73.53628540039062, 45.44065475463867, 75.9989242553711, 4.525961875915527, 72.59129333496094, 17.25771713256836, 49.80868911743164, 12.87170696258545, 44.36469650268555, 5.019002437591553, 0.5739304423332214, 4.341071128845215, 11.40285587310791, 4.613271236419678, 4.194699764251709, -2.2790303230285645, -0.7999075651168823, 1.300652265548706, -2.918442726135254, 5.08833646774292, 72.28057098388672, 72.7556381225586, 68.43382263183594, 54.95994186401367]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Cc1cccc(F)c1F)Nc1cncc2ccccc12,,,,,,13.191765569416242,,
1196,"[94.78326416015625, 81.04745483398438, 95.05803680419922, 60.529762268066406, 93.00112915039062, 50.1117057800293, 88.94124603271484, 38.58430480957031, 80.71876525878906, 15.660469055175781, 60.681270599365234, 12.437727928161621, 46.7271842956543, 2.068460702896118, 29.342355728149414, 2.2970058917999268, 12.704792022705078, 6.4262237548828125, -1.7038159370422363, 4.284576892852783, 94.53675079345703, 94.51620483398438, 91.68122100830078, 86.60443878173828]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12,,,,,,1.714915452429557,,
1198,"[29.62865447998047, 18.944639205932617, 11.975475311279297, 10.729792594909668, 98.51850128173828, 98.17725372314453, 95.66091918945312, 93.15846252441406, 99.19266510009766, 87.69021606445312, 97.32553100585938, 72.64215087890625, 95.31690216064453, 62.121822357177734, 92.37609100341797, 45.43134307861328, 87.1658706665039, 23.96343421936035, 72.23709869384766, 15.66258430480957, 60.29352951049805, 2.384552478790283, 42.83455276489258, -3.566425085067749]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cc1cncc(Cl)c1)Nc1cncc2ccccc12,,,,,,0.9981467754677438,,
1199,"[74.183349609375, 62.8143424987793, 75.27127075195312, 32.73716354370117, 73.36883544921875, 27.4200439453125, 72.19263458251953, 18.001880645751953, 57.91587448120117, -1.4439096450805664, 35.55663299560547, 1.8682539463043213, 20.16347312927246, -4.827271938323975, 14.863441467285156, -5.7414631843566895, -1.8967334032058716, 2.4919545650482178, -7.042975902557373, -4.516845703125, 73.01569366455078, 73.76470184326172, 67.2599868774414, 66.3458023071289]",,,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]",O=C(Cc1cccc(C(F)(F)F)c1)Nc1cncc2ccccc12,,,,,,6.94412891051118,,
1200,"[14.057435989379883, 7.864884853363037, 8.183677673339844, 8.89299201965332, 54.089847564697266, 52.36836624145508, 52.4640007019043, 48.99713134765625, 53.50804901123047, 44.60044479370117, 54.33425521850586, 41.898677825927734, 51.098506927490234, 33.98464584350586, 46.84793472290039, 19.081079483032227, 40.666011810302734, 6.892566680908203, 35.387332916259766, 3.638223171234131, 31.24833869934082, -1.133042812347412, 17.707612991333008, -2.471972703933716]",,,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]",O=C(Cc1ccc(C(F)(F)F)cc1)Nc1cncc2ccccc12,,,,,,24.81604682426014,,
