r_inhibition_list,f_concentration_uM,f_inhibition_list,r_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50
,,,,CNC(=O)CN1CC2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,,,,,,0.1065808516597487,,,False,True,0.1065808516597487
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[5.2779765129089355, 3.831357002258301, 2.183278799057007, 6.057112216949463, 71.77877807617188, 75.1526107788086, 76.72786712646484, 63.01411056518555, 73.53851318359375, 52.86593246459961, 85.8663330078125, 33.72492218017578, 74.96086120605469, 15.086347579956055, 61.0869026184082, 7.081396102905273, 42.81483840942383, -4.29738187789917, 19.081541061401367, -2.3240573406219482, 8.166360855102539, -6.236725807189941, 4.671173095703125, 0.025485744699835777]",,CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,,,,,,9.127791337470397,,,False,True,9.127791337470397
"[1.7536986781881518, -3.087319161336021, -2.9752291217253153, -2.635227139817835, -5.8278335497080995, -5.6565158574801595, -5.417637265995492, -6.9585893146051765, -7.942978519088929, -12.054926644965137, 11.226092714015666, 3.9301366901896895, -1.3571593386925973, -3.281000478243802, -2.688408619046573, -3.5976027668194623, -4.8705489950493845, -3.996341308025303, -7.295439357033219, -8.469626325017417, -11.64082741968366, 14.84493981355826, 1.7536986781881518, -3.087319161336021, -2.9752291217253153, -2.635227139817835, -5.8278335497080995, -5.6565158574801595, -5.417637265995492, -6.9585893146051765, -7.942978519088929, -12.054926644965137, 11.226092714015666, 3.9301366901896895, -1.3571593386925973, -3.281000478243802, -2.688408619046573, -3.5976027668194623, -4.8705489950493845, -3.996341308025303, -7.295439357033219, -8.469626325017417, -11.64082741968366, 14.84493981355826]","[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[0.9660816192626953, 2.0877459049224854, 2.571016311645508, 2.4140565395355225, 3.4411780834198, 3.3787615299224854, 3.7973203659057617, 4.641781330108643, 0.21111522614955902, 0.7471643090248108, 0.1909215897321701, 1.1469063758850098, 0.926153302192688, 1.243285059928894, 1.5911662578582764, 1.7912667989730835, -2.1189541816711426, 0.06884191930294037, -0.8320693373680115, -0.5690932273864746, -0.39469367265701294, -0.2565508782863617, -0.2524203658103943, 0.19642893970012665, 0.9660816192626953, 2.0877459049224854, 2.571016311645508, 2.4140565395355225, 3.4411780834198, 3.3787615299224854, 3.7973203659057617, 4.641781330108643, 0.21111522614955902, 0.7471643090248108, 0.1909215897321701, 1.1469063758850098, 0.926153302192688, 1.243285059928894, 1.5911662578582764, 1.7912667989730835, -2.1189541816711426, 0.06884191930294037, -0.8320693373680115, -0.5690932273864746, -0.39469367265701294, -0.2565508782863617, -0.2524203658103943, 0.19642893970012665]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",CS(=O)(=O)c1ccccc1C(=O)N1CCC(C2CCNC2)CC1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997
"[46.08511048924056, 34.196661198494645, -5.174177361767839, -15.39515584290263, -21.169545498407807, -13.573289587957163, -10.948567017272994, -13.110103251954081, -8.045932644986983, -2.54945479108367, -2.024510276946832, 40.77390716973849, 39.38434816172923, -7.459229952716391, -14.715815883431441, -17.093505741580632, -10.053073434333694, -10.97944610633986, -10.269227057801803, -13.048345073820325, -3.5067065521567256, -2.0862684550805866]","[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[7.475953102111816, 19.346765518188477, 62.14842224121094, 9.634283065795898, 53.728851318359375, -9.191147804260254, 39.06889343261719, -2.909053087234497, 20.67095947265625, -12.54854965209961, 9.879310607910156, -0.761150062084198, -1.7464745044708252, -6.443708896636963, 4.259312152862549, 1.5796470642089844, -7.382112979888916, 4.718087673187256, -11.95422649383545, -3.1697208881378174, 60.3602409362793, 60.54792404174805, 52.248260498046875, 42.275108337402344]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,,,99.0,,,52.07061386403579,,,False,False,75.5353069320179
,,,,CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,,,,,,0.1174908811792325,,,False,True,0.1174908811792325
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833]","[71.72441864013672, 55.920284271240234, 39.44905471801758, 25.194974899291992, 98.6755599975586, 98.96942138671875, 98.75077056884766, 98.29814910888672, 98.78836822509766, 96.93610382080078, 99.01119995117188, 93.71762084960938, 98.57528686523438, 91.04924774169922, 98.487548828125, 84.80586242675781, 97.59205627441406, 72.36783599853516, 94.45295715332031, 58.239097595214844, 90.52559661865234, 35.506378173828125, 84.5830307006836, 21.600467681884766, 58.491188049316406, 41.44886779785156, 17.219158172607422, 10.667186737060547, 98.16868591308594, 98.64824676513672, 97.7370834350586, 97.85098266601562, 98.60628509521484, 95.80086517333984, 98.6902084350586, 90.1061019897461, 97.64117431640625, 84.47727966308594, 97.11365509033203, 75.8392333984375, 94.82376098632812, 57.1544189453125, 89.64453125, 39.06905746459961, 84.7530288696289, 15.252967834472656, 75.69536590576172, 5.2841386795043945, 98.59264373779297, 84.78974914550781, 96.89014434814453, 64.01626586914062, 91.44214630126953, 54.36479568481445, 90.56040954589844, 35.02022171020508, 83.85746765136719, 18.2360897064209, 63.497337341308594, 10.144377708435059, 53.322479248046875, 5.280726909637451, 35.76069641113281, 3.7269158363342285, 20.210693359375, 11.104915618896484, 5.4175214767456055, 0.3174532353878021, 97.65589904785156, 96.21063232421875, 93.6323471069336, 89.39468383789062]",,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21,,,,,,0.2035495276239778,,,False,True,0.2035495276239778
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[98.22732543945312, 95.98829650878906, 98.3226547241211, 92.7186508178711, 96.84371185302734, 88.87700653076172, 97.1632080078125, 82.25267791748047, 94.07392120361328, 65.70088195800781, 91.75502014160156, 51.527252197265625, 87.70982360839844, 32.795692443847656, 81.052001953125, 21.69846534729004, 66.66452026367188, 53.38236999511719, 29.12409782409668, 18.212385177612305, 97.41571044921875, 97.02922821044922, 95.3544692993164, 95.15349578857422]",,O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)c(Cl)cc2N1,,,,,,0.2758417819763734,,,False,True,0.2758417819763734
"[78.08338965869702, 64.58997586265305, 46.91733175010327, 41.94937873420266, 1.4355523999896944, -4.065868580156471, -5.627440540840998, -5.519664538361287, -5.748177300770154, -4.677442244053947, -4.853319453130308, 75.61196860350772, 62.293340978947455, 46.40181605226971, 37.22566409309563, 6.975154583396397, 1.2162273217625883, 0.5884585806760055, -5.295755433212824, -9.514577265939199, -5.6935963209803235, -6.933839315981577]",,,"[100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292, 100.0, 33.333333333333336, 11.111111111111112, 3.703703703703704, 1.234567901234568, 0.41152263374485604, 0.13717421124828535, 0.045724737082761785, 0.015241579027587262, 0.005080526342529088, 0.0016935087808430292]",N#Cc1ccc(CN2C(=O)C(=O)c3cccc(Br)c32)c(F)c1,,,14.290485781915148,,,,,,False,True,14.290485781915148
,"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833]","[68.17137908935547, 51.237430572509766, 31.490550994873047, 18.249393463134766, 96.23136138916016, 98.32913970947266, 99.6034164428711, 99.23066711425781, 97.73101806640625, 98.27279663085938, 99.82012939453125, 95.53787994384766, 98.42449951171875, 87.61919403076172, 99.19599151611328, 80.61502838134766, 96.60844421386719, 62.346134185791016, 93.50944519042969, 47.45795822143555, 88.40369415283203, 28.25719451904297, 81.40386199951172, 16.11260414123535, 98.50931549072266, 80.27810668945312, 98.02124786376953, 59.13459777832031, 93.2994155883789, 42.85335922241211, 87.94447326660156, 28.30338478088379, 77.83316040039062, 8.513577461242676, 55.04587173461914, 4.109447002410889, 40.02164077758789, -2.5968942642211914, 21.67531967163086, -2.249260425567627, 9.917925834655762, 5.331921100616455, -4.116353511810303, -3.5016632080078125, 97.19935607910156, 95.84565734863281, 91.47605895996094, 86.08197784423828]",,COCCS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,0.2126484320437324,,,False,True,0.2126484320437324
,"[0.38600000739097595, 0.19300000369548798, 0.09600000083446503, 0.05000000074505806, 99.0, 49.5, 24.799999237060547, 12.399999618530273, 99.0, 6.190000057220459, 49.5, 3.7100000381469727, 24.799999237060547, 1.2400000095367432, 12.399999618530273, 0.7720000147819519, 6.190000057220459, 0.38600000739097595, 3.7100000381469727, 0.19300000369548798, 1.2400000095367432, 0.09600000083446503, 0.7720000147819519, 0.05000000074505806]","[-1.0687888860702515, -0.05849093198776245, -0.8738190531730652, 0.7851964831352234, 28.46381378173828, 18.020524978637695, 7.300731658935547, 3.688473701477051, 25.915027618408203, -3.8267250061035156, 15.407929420471191, -2.972402811050415, 4.159945964813232, -4.904376029968262, 1.5650755167007446, -0.5051489472389221, -5.379393100738525, -5.783512592315674, -3.4190609455108643, -2.9582231044769287, -6.620110034942627, -7.088037490844727, -0.33853843808174133, -1.9372905492782593]",,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)COCC2,,,,,,99.0,,,False,True,99.0
,"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[53.67276, 31.13178, 17.0145, 7.531526, 4.322194, -2.916141, -4.467213, -2.203657, 48.86822, 33.6034, 13.74212, 1.661412, -3.199874, -7.455864, -9.189786, -11.00567]",,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCC1CCCO1)c1cccnc1,,,,,,90.50045156881971,,99.0,False,True,90.50045156881971
,,,,COc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,,,,,,0.3424073334526109,,,False,True,0.3424073334526109
"[-121.86569188323355, -77.71511146885886, -79.20564359355487, -63.52211954970275, -40.74797909643536, -16.388995324842178, -5.459109850549297, -0.32169987243686166, 5.153114853796251, -1.5916572529491146, 4.9703538911008165, -131.44385725353055, -47.935402712623045, -79.92456078839352, -64.13968568661184, -32.329584607455516, -14.837532739420045, -5.60836264950196, 1.096854199760908, 5.487340568933542, 7.715533648824639, 7.066329318899903]","[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[27.76556396484375, -5.342402935028076, 23.468412399291992, 1.8305749893188477, 0.7438439130783081, -8.88741397857666, 8.1961088180542, 3.2961409091949463, -9.6450834274292, -11.508841514587402, 2.4831666946411133, 0.5972872972488403, -7.836630344390869, -10.435935974121094, 0.9208179116249084, 0.602817714214325, -12.059120178222656, 1.2858268022537231, -13.129260063171387, 0.01659131422638893, 18.690114974975586, 20.81380271911621, -5.997759819030762, 8.193344116210938]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(Nc1cncc2ccccc12)C1CCOc2c(O)ccc(Cl)c21,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[81.70057678222656, 35.15787887573242, 53.66878128051758, 20.625682830810547, 47.24859619140625, 16.932836532592773, 45.07255554199219, 12.752861976623535, 28.04929542541504, 2.5464885234832764, 13.9517240524292, 1.3213738203048706, 20.85320472717285, 2.969444990158081, 9.445052146911621, 2.1031136512756348, 6.391015529632568, 6.140158653259277, -0.43170711398124695, -0.31211256980895996, 77.26099395751953, 48.36869812011719, 40.66214370727539, 33.91817855834961]",,COc1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1,,,,,,27.23714394671952,,,False,True,27.23714394671952
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[99.44086456298828, 74.80216217041016, 96.01271057128906, 48.86186599731445, 89.95081329345703, 37.923553466796875, 81.5179214477539, 22.151609420776367, 71.84454345703125, 15.069205284118652, 46.765865325927734, 6.526322364807129, 40.331207275390625, 4.4486541748046875, 22.10883331298828, 3.556478977203369, 12.63711166381836, 5.053622245788574, 2.792630434036255, 1.64991295337677, 98.24314880371094, 95.0716552734375, 88.8997573852539, 79.83134460449219]",,COC(=O)[C@@H]1C[C@H](NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)CN1C(=O)OC(C)(C)C,,,,,,2.657037530175955,,,False,True,2.657037530175955
,,,,CN(CC#N)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,,,,,,0.4067626727465966,,,False,True,0.4067626727465966
,,,,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cccc(Cl)c45)C3=O)C2)CC1,,,,,,7.793945469471091,,,False,True,7.793945469471091
"[-0.7541496007858685, -12.820842131146703, -10.910654626714566, -11.091990514741939, -10.436142876467073, -16.02601880637686, -9.537157943197519, -11.636778956718437, -5.642440420021191, -1.2247875850595236, -6.139778752881308, 0.09807648040501968, -10.72672746132767, -10.840193177531617, -13.505627444266915, -6.056800140672494, -14.415421036171564, -8.3051323284689, -7.808275392277568, -2.816056844539052, -3.6242163805884324, -1.4056014869356404]",,,"[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",Nc1n[nH]c2cc(O)nc(O)c12,,,99.0,,,,,,False,True,99.0
,,,,COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(OCCN(C)C)cc45)C3=O)C2)CC1,,,,,,0.1808555847434806,,,False,True,0.1808555847434806
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833]","[99.32311248779297, 99.5690689086914, 100.08537292480469, 99.71338653564453, 99.44303894042969, 97.01192474365234, 100.06707763671875, 79.89247131347656, 98.76615142822266, 52.75177764892578, 98.39619445800781, 32.27022933959961, 95.38982391357422, 16.618391036987305, 82.89071655273438, 9.540507316589355, 62.781150817871094, 40.28315734863281, 15.459747314453125, 7.184600353240967, 98.53848266601562, 99.00601196289062, 99.02633666992188, 99.632080078125, 98.75137329101562, 91.83670043945312, 99.0399169921875, 58.06024932861328, 97.60064697265625, 37.384925842285156, 95.94153594970703, 20.23736000061035, 88.27459716796875, 6.806471347808838, 55.765663146972656, 5.762228488922119, 35.91130828857422, -0.26621323823928833, 17.795066833496094, -0.9635202288627625, 8.788472175598145, 5.628263473510742, -0.9944353103637695, -1.9047127962112427, 99.7097396850586, 99.96049499511719, 98.49031066894531, 97.42202758789062]",,C#CCCCC(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)NN(CCC(N)=O)C(=O)C1OC1C(=O)OCC)C(C)(C)C,,,,,,0.2492888813795367,,,False,True,0.2492888813795367
"[64.58453245339665, 69.16500033376249, 46.80005200377583, 28.921867080471138, 17.127219274932763, 3.965247448943904, -1.7244178120455307, 0.3606131338558744, -0.22508350275789726, 1.256213446104025, 1.4272615827944959, 62.95533011040199, 69.16921811954553, 47.212701449429304, 34.21500284823953, 13.661377975930526, 7.4127783341533915, -0.6351941676438538, 0.6300962139916138, -2.495792225230865, 1.6253700136144533, 3.9169122134800864]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[85.82911, 22.84651, 75.4438, 6.748135, 59.33772, -0.5840288, 42.74976, 2.206974, 24.39236, -8.417339, 11.90995, -1.582468, 3.741254, -3.051213, 4.570074, 2.619456, -7.54226, 0.1522715, -6.108209, -2.977969, 84.61479, 74.07529, 57.64153, 35.58335]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2cnn(C)c2C(F)F)c1,,,16.004417185347318,,,19.267898843193088,,,False,False,17.6361580142702
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[97.75110626220703, 82.35287475585938, 96.91261291503906, 61.27986526489258, 93.52544403076172, 47.686946868896484, 88.49446868896484, 29.467920303344727, 79.0210189819336, 8.70685863494873, 56.910396575927734, -2.755531072616577, 44.120574951171875, -5.222344875335693, 27.598451614379883, -5.060840606689453, 11.19800853729248, 4.065265655517578, -9.193584442138672, -10.467920303344727, 96.3064193725586, 95.23119354248047, 92.08074951171875, 87.11393737792969]",,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@]1(O)CCSC1,,,,,,1.937454200342155,,,False,True,1.937454200342155
,"[99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772, 99.0, 49.5, 24.8, 12.4, 6.19, 3.71, 1.24, 0.772]","[12.81123, 15.70846, -7.016749, 1.041195, -15.799, -0.769579, -15.52739, -1.493889, 3.395201, 10.1856, -11.36261, 1.765505, -20.68809, -2.580353, -18.33409, -2.670892, 25.89286, 19.41964, 12.72321, 8.035714, 2.232143, 3.125, 4.910714, 5.133928, 26.5625, 21.875, 9.151786, 6.696428, -0.8928571, 3.125, -4.017857, -5.803571]",,C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NC(C)(C)C)c1cccnc1,,,,,,99.0,,99.0,False,True,99.0
,"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[4.757588, 3.673138, 4.907058, 5.775255, 91.68853, 85.01646, 73.60905, 57.53947, 92.13058, 39.4123, 83.81116, 18.89679, 70.20624, 10.38973, 53.32888, 1.644167, 41.08509, -0.6265007, 19.59961, 0.4738507, 10.76182, -1.440633, 6.347692, -1.256181]",,N#Cc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,,,,,,10.395177624335105,,,False,True,10.395177624335105
,,,,O=C(Cc1cccc(Cl)c1)Nc1cncc2cccc(Cl)c12,,,,,,0.5937341539490354,,,False,True,0.5937341539490354
,"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[99.20674896240234, 95.5088119506836, 98.86845397949219, 91.59700012207031, 98.96177673339844, 87.89128112792969, 98.39017486572266, 78.6911392211914, 95.9404296875, 60.2325325012207, 90.73375701904297, 44.558074951171875, 87.65019226074219, 28.840845108032227, 77.59848022460938, 16.903215408325195, 64.62651062011719, 47.98771286010742, 26.16946029663086, 16.028308868408203, 98.75180053710938, 99.12120819091797, 98.51849365234375, 98.70903015136719]",,CCOC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,,,,,,0.2364734669572963,,,False,True,0.2364734669572963
,,,,Cc1sc2ncnc(N3CCc4c(ncn4C4CC4)C3)c2c1C,,,,,,99.49999999999996,,,False,True,99.49999999999996
