f_concentration_uM,f_inhibition_list,r_concentration_uM,r_inhibition_list,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,FCFP_PC1_bin,FCFP_PC2_bin
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[27.682056427001953, 17.335460662841797, 8.5723237991333, 7.735026836395264, 97.11502838134766, 97.55076599121094, 94.97337341308594, 92.94278717041016, 96.70777130126953, 86.38111114501953, 97.33147430419922, 71.3040771484375, 94.3696060180664, 58.9610710144043, 91.63272857666016, 43.22900390625, 86.52066040039062, 21.809587478637695, 70.8455581665039, 12.063908576965332, 58.7275390625, -2.6428959369659424, 44.65013122558594, -1.6774414777755737]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[91.22191037222214, 96.3683786567681, 93.2271729026437, 83.4078922241269, 50.109800767342236, 14.683077845151304, 9.921425536930851, -0.6603893900156261, 0.2770823904147155, -0.9936279656945559, -3.205458743541985, 91.19991478988005, 96.34428836133961, 93.16580467622099, 83.60129623404154, 55.0905521300055, 16.566816559709032, 13.764203111867785, 11.26113147376658, -2.0660530104174457, -1.376668723902877, -3.0492263888175635]",O=C(Nc1cncc2ccccc12)C1(CO)CCOc2ccc(Cl)cc21,,,1.1748220237428002,,,1.0880358451406678,,,False,False,1.1314289344417339,7.0,24.0
"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[85.99033, 28.73194, 76.11803, 10.41915, 60.35508, 5.8741, 43.54037, 3.84131, 26.49808, -3.688851, 11.33391, 2.016218, 43.69725, 37.4663, 41.57166, 37.87949, -3.64245, -5.392417, -6.981086, -7.60639, 85.32967, 74.71939, 56.25193, 40.42048]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[52.9986559652448, 18.90390482079912, -1.4908817055379648, -4.561834744309507, -4.769066079852595, -2.540462674179506, -2.776708667270702, -1.6625592042434165, -1.1473945121453242, -1.5431635497810432, -0.010795427624506434, 53.23879824179618, 19.37709780629152, -0.17393469944868725, -3.113311488441593, -4.153243936388607, -2.18020540636994, -2.3799991395752116, -2.525030064538309, -0.3378777378575379, -0.45959407395235435, 0.08241427435804638]",CN(C)c1ccc(N(Cc2ccn[nH]2)C(=O)Cn2nnc3ccccc32)cc1,,,90.75757268625382,,,15.9360966541782,,,False,False,53.34683467021601,27.0,12.0
"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[90.71051788330078, 96.057861328125, 99.192138671875, 89.9620361328125, 98.27452850341797, 85.56829071044922, 97.59441375732422, 75.51412963867188, 95.7555923461914, 57.15468215942383, 89.9260482788086, 37.40261459350586, 85.730224609375, 24.42649269104004, 74.52814483642578, 16.79051399230957, 58.12267303466797, 39.77401351928711, 24.588422775268555, 21.256229400634766, 94.48172760009766, 98.96543884277344, 98.32850646972656, 97.69876861572266]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526]","[100.0, 100.0, 100.0, 100.0, 100.0, 73.62830002146016, 19.45563893603509, 48.3289243834495, 30.265307797346434, 14.669724574171275, 100.0, 100.0, 100.0, 100.0, 100.0, 34.503217266554266, 65.51420099526747, 45.033815669301156, 21.919801508237747, 11.725503427475706, 91.05223166412964]",CCOC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,,,0.1472044514662785,,,0.2817436637140759,,,False,False,0.21447405759017718,23.0,8.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 9.949999809265137, 0.7462999820709229, 4.974999904632568, 0.24879999458789825, 2.48799991607666, 0.15520000457763672, 1.24399995803833, 0.07760000228881836, 0.7462999820709229, 0.03880000114440918, 0.24879999458789825, 0.01940000057220459, 0.15520000457763672, 0.009999999776482582, 0.07760000228881836, 0.004999999888241291, 0.03880000114440918, 0.01940000057220459, 0.009999999776482582, 0.004999999888241291, 9.949999809265137, 4.974999904632568, 2.48799991607666, 1.24399995803833]","[64.31156921386719, 51.46681594848633, 32.225345611572266, 20.998676300048828, 96.4194107055664, 99.8365707397461, 98.0510025024414, 98.46430206298828, 96.53015899658203, 96.09795379638672, 100.45787048339844, 92.8941879272461, 98.07801818847656, 87.36730194091797, 98.29952239990234, 80.90035247802734, 96.2978515625, 63.776710510253906, 92.97252655029297, 49.397605895996094, 87.43482971191406, 26.752479553222656, 80.68424224853516, 16.60633659362793, 92.44048309326172, 77.49459075927734, 93.10065460205078, 56.06602096557617, 88.83658599853516, 45.58982849121094, 86.10931396484375, 35.611473083496094, 93.12229919433594, 13.869048118591309, 60.76298904418945, 5.005411624908447, 48.3712158203125, -1.401515245437622, 42.18073654174805, 4.410173416137695, 19.99458885192871, 13.998918533325195, 10.698052406311035, 12.700217247009277, 93.47943878173828, 90.70887756347656, 91.70455169677734, 94.85389709472656]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[90.17573526273297, 83.30492285769469, 96.92024747956212, 91.13606698386658, 82.86719548312107, 45.24251658149737, 14.869408282249235, 5.245784964056356, 4.615483274163614, 4.412390651921581, 6.939490853424779, 82.3498471135039, 83.92741588796962, 97.37965811064852, 94.09966773537816, 81.67500222963585, 47.66791690489382, 16.961624912479564, 1.7071711100213167, 2.3819979961808886, 3.9277668176148355, 2.309355572214428]",O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,,,0.4497839760376587,,,0.1856071756595308,,,False,False,0.31769557584859476,6.0,24.0
"[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[82.56147003173828, 55.187965393066406, 83.38855743408203, 28.068559646606445, 78.87446594238281, 16.2701473236084, 71.04705810546875, 8.178669929504395, 55.07835006713867, 0.6103485226631165, 30.07149887084961, 9.573752403259277, 19.558555603027344, -3.101567029953003, 12.752547264099121, 0.9043123126029968, 3.0766549110412598, 2.4737799167633057, -4.0980544090271, -0.1768765151500702, 82.24259948730469, 82.61129760742188, 78.33138275146484, 69.2733154296875]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 100.0, 63.76107573687455, 45.397144930879485, -12.528549968772193, -16.52693140812565, -13.868180695943286, -11.740036707731845, -5.703922556530341, -7.28957285676958, -12.272605475534414, 100.0, 100.0, 59.34350947607353, 41.82118171131128, -9.267749096023397, -13.25843197342327, -12.725202767238558, -8.680094298578615, -13.017796396311557, 16.753971883734035, -10.644409635079795]",O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCCCC2)cc1,,,6.287586675657754,,,6.561362273975282,,,False,False,6.424474474816519,22.0,5.0
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[-0.9933671, -0.2643764, 1.262437, 1.490833, 84.03886, 55.53626, 47.4235, 26.12634, 83.64151, -1.443902, 55.80533, 0.7336838, 23.61711, -2.892497, 10.57036, -1.806833, 4.838558, -1.246793, 0.796258, -0.7117828, -4.413053, -6.055628, -3.217884, -2.942557]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[106.41023472908068, 65.56940404518703, -1.995535412297915, -13.46352228911588, -8.535987282689582, -6.493945748494887, -8.28443144152067, -4.155956165866193, -4.555486031252104, -1.9659406074544985, -2.5282418994791356, 106.41023472908068, 65.40663261854831, -1.9659406074544985, -12.368514509910023, -8.22524183183386, -5.53211459108436, -9.4830210376784, -3.2089224108773546, -1.3296523033213838, -0.24944192653723413, -3.297706825407561]",COc1ccc2nnn(CC(=O)N(Cc3ccccn3)c3ccc(C4CCNCC4)cc3)c2c1,,,32.18979313565481,,,38.77391021290719,,,False,False,35.481851674281,24.0,5.0
"[99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773, 99.0, 49.5, 24.8, 12.4, 7.43, 2.48, 1.55, 0.773]","[101.012, 96.33354, 92.5, 85.59584, 79.05738, 58.86822, 46.93884, 34.28436, 79.37263, 78.05486, 77.8594, 76.7749, 74.72572, 54.47982, 36.08764, 19.7005]","[100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002, 100.0, 33.333, 11.111, 3.704, 1.235, 0.412, 0.137, 0.046, 0.015, 0.005, 0.002]","[113.0393251479868, 113.0393251479868, 111.5489731876435, 111.7747840907258, 99.24227896965712, 12.982513992211311, 19.53103018159857, 9.143728639811902, 3.295226249979835, -3.569425203722656, 0.946792857923721, 113.0393251479868, 113.0393251479868, 111.8425273616505, 110.89412156870478, 81.62902852923624, 18.22132694372111, 6.569484344673465, 7.563052318235662, 1.1726037610060431, 1.4661579350130634, 2.4597259085752614]",O=C(CCl)N1CC2CC1CN2Cc1cccc(Cl)c1,,,0.6554561652517578,,,2.1668874893559043,,,False,False,1.411171827303831,20.0,4.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833, 99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[48.60118103027344, 33.57415008544922, -0.9641015529632568, -0.9242420792579651, 96.0489273071289, 96.85608673095703, 96.40766143798828, 95.48591613769531, 96.84113311767578, 92.0829086303711, 96.87601470947266, 81.46533966064453, 96.18345642089844, 80.26457214355469, 95.57559967041016, 68.25191497802734, 93.04451751708984, 47.011783599853516, 81.41551208496094, 31.11781120300293, 75.2073974609375, 5.064647197723389, 59.25861358642578, 0.14199945330619812]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 100.0, 100.0, 100.0, 81.58778941810189, 56.39671544365954, 10.245779497479132, -5.496119854265169, -8.924346085756856, -11.793953289116706, -21.174994089868672, 100.0, 100.0, 100.0, 100.0, 82.10051468308572, 56.7863789552134, 11.836374106464692, -6.869567027109986, -7.700048384082383, -6.0808615936008, -21.495861170657715]",CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,,,0.3914914587556801,,,0.4967585433757359,,,False,False,0.44412500106570796,18.0,11.0
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[0.835538, 1.35461, -1.18047, 1.227353, 54.36355, 61.00097, 65.01624, 62.36395, 69.04156, 51.92224, 65.47839, 24.1067, 61.13828, 6.615653, 52.7561, -0.3934898, 47.27739, 2.362613, 18.95951, -0.8656777, 8.119287, -2.071264, 2.436288, -3.74234]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[-41.402241725985704, -41.402241725985704, -41.402241725985704, 46.1377758253763, 38.299117286715685, 16.78034067144655, 12.108484869277339, 2.302831414345664, -0.9964751349401305, -1.9244677731678206, 0.49962164000877335, -41.402241725985704, -41.402241725985704, 53.926733908188794, 59.194994855310355, 38.88693377262741, 15.399797907417684, 9.68009890656522, 3.792068512024401, -0.7406933551736655, 0.05556639528152364, 0.643497982618022]",N#Cc1ncn(CC(=O)Nc2ccc(Br)cc2Cl)n1,,,2.869065905733535,,,15.7308966623793,,,False,False,9.299981284056416,20.0,29.0
"[0.396, 0.02, 0.099, 0.02, 99.03, 49.52, 24.76, 12.38, 99.03, 7.428, 49.52, 2.476, 24.76, 1.545, 12.38, 0.772, 7.428, 0.396, 2.476, 0.02, 1.545, 0.099, 0.772, 0.02]","[3.256663, 7.097571, -1.903867, 0.8127834, 87.74927, 63.08931, 52.60607, 37.58524, 79.63249, 21.25585, 66.35519, 12.50138, 52.14162, -2.125032, 35.81223, 0.8975635, 19.54919, -3.278779, 4.251907, -5.545726, -2.442036, -7.351911, 4.532051, -7.149176]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[98.36974889631597, 94.22639435746665, 68.72530623767302, 37.11490093022879, 15.866817779637813, 2.6166953390239875, -3.9725212935719045, -3.7791872898605474, -0.5296921297080212, -1.4493374614838006, 0.8761740341519832, 100.11970415440923, 97.66425564245921, 65.26834541629353, 53.837903316699276, 17.56062650483987, 3.6615774117142177, -2.765513764787265, -2.382661324804157, -6.624604798147396, -2.082462351073315, 1.0950224649673008]",C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,,,4.842507383777248,,,23.92150564446177,,99.0,False,False,14.38200651411951,14.0,10.0
"[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-0.37293875217437744, -2.5944442749023438, -8.025238990783691, -6.202878952026367, 99.3327407836914, 98.99810791015625, 97.82083129882812, 95.34129333496094, 99.26420593261719, 90.37818145751953, 98.74410247802734, 66.20771789550781, 97.3612060546875, 50.06047821044922, 94.97843170166016, 20.06813621520996, 90.02338409423828, 1.759867787361145, 64.4297103881836, -5.2271904945373535, 42.678306579589844, -10.617667198181152, 11.948151588439941, -10.891827583312988]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[44.860174924341045, 80.16853754940388, 90.32440644025596, 91.70528446034209, 70.14039308623818, -7.903704883322423, 2.107598853746903, -5.4075954985867565, -4.897254591870555, -2.952329185674338, -4.8436432797398625, 45.21786663255252, 82.93909196754085, 90.5450538358025, 92.90445023490939, 54.91643900343145, -1.9694718254028651, 8.486095424291827, -155.6840737237298, -7.821561370344633, -3.6869397767129253, 17.911789317175813]",O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,,,1.1565861472469168,,,1.7803985511130749,,,False,False,1.468492349179996,22.0,3.0
"[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[56.04231262207031, 4.245556354522705, 33.587711334228516, -15.5187406539917, 19.61939811706543, -7.732805252075195, -5.0569939613342285, -14.84254264831543, 1.9030139446258545, -2.1879830360412598, -2.492272138595581, -10.88195514678955, 1.8981839418411255, 2.0768933296203613, 15.117852210998535, -8.877511978149414, -2.530911922454834, -1.0287867784500122, -4.472565650939941, 26.39586639404297, 51.613216400146484, 54.26487731933594, 1.796754240989685, 43.624420166015625]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[95.72143827097995, 75.24020511002027, 28.97026106351127, 18.598380305076937, 4.759501476692521, -0.504646369002485, -0.8577635612930185, 0.6011277467447393, -0.3733478929755665, -0.3137976088545416, 0.044847692134818706, 96.12682234491244, 76.79682431687088, 28.70307209081745, 21.264992383634475, 3.6446998669903077, 1.0851576748551524, 0.7047725363357394, -0.4155996527629034, -0.14028569806384855, 1.241988843749935, -2.270889349194692, 91.07624860583569, 20.172124064259712, -5.122327961631489, -7.0986080028018135, -4.564524373226302, -1.6108723329207806, -2.2481346294857514, 0.08970139560357844, -2.805075919934957, -3.195969301316351, -2.66208590942116, 64.243436419944, 24.499362975770033, -7.458907512365273, -10.288640678839005, -6.303928427304223, -1.2192709766260577, -0.7799624566236653, -3.052136540848324, -5.774128475577262, -2.292847654493526, -0.7624175161264606]",O=C1C(c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12,,,16.536515466195038,,,78.20944246678516,,,False,False,47.3729789664901,9.0,10.0
"[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[9.619069, 4.703434, 4.011207, 2.103463, 91.20295, 89.00677, 87.94783, 79.45569, 91.62323, 68.47895, 91.15762, 40.47673, 86.6087, 28.80776, 77.72925, 15.13628, 69.40604, 7.204515, 40.80224, 1.712025, 29.28985, -2.016935, 16.43421, -2.593791]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]","[100.0, 100.0, 64.73207932052861, 57.94091690365909, 27.190189299892864, 8.410561139746362, 4.562244891907815, 4.970468435801122, 0.7312783322415732, 0.14812096452784113, 1.4185222774044286, 100.0, 100.0, 63.50790628275128, 45.65218779760597, 26.16240841291171, 8.30088177419785, 4.245579543549108, 2.9130522918922224, 0.6063970531634196, 2.8176440267849014, 0.24534024291109102]",O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,,,3.787097237169117,,,3.70094298650442,,,False,False,3.744020111836768,20.0,9.0
