r_inhibition_list,f_concentration_uM,f_inhibition_list,r_concentration_uM,SMILES,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,trypsin_IC50,CHEMBL,Training,avg_IC50,ECFP,FCFP,ESTATE2,MACCS,DAYLIGHT,multi,ECFP_PC1,ECFP_PC2,FCFP_PC1,FCFP_PC2,multi_PC1,multi_PC2
"[65.13464314857825, 50.62707927939238, 29.490929634046832, 27.095599774025487, 12.151151842320012, 5.733475613583578, 3.5189253656393307, 6.9537379951038885, 6.2306195467955625, 6.396334191199554, -0.9403050655953813, 72.52836220973113, 38.24114527441179, 15.082732279159107, 10.41197444941714, -0.4493276737230164, -0.6659529189502298, -0.9036734433278855, -0.9662877458635225, 0.2782651234449587, -0.6907136369265126, -0.252991070620291, 74.05379846876674, 40.43847952474042, 14.41526737190603, 10.328840389654058, -2.374956442287601, -2.040722495577289, 0.2583227091484981, -1.1194140540046256, -0.2326118785270414, -0.41046228987353045, 3.2072433159361378]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[1.388713, 2.943999, 2.451522, 3.364053, 8.49704, 8.086039, 7.054009, 8.116818, 7.108326, 5.247053, 5.104018, 0.05250674, 6.632145, -0.1720048, 9.581575, -0.9342579, 5.839112, -1.216708, 0.6391338, -2.599989, -0.1919212, -1.638572, -1.196792, -2.766562]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,,,35.12635706046392,,,99.49999999999996,,,False,False,67.31317853023194,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0381770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0381a10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0381a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0381af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0381b60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f058ba0>,-10.274333916403394,-3.600023187435535,-12.340959772548857,2.9588415060676194,-8.855179371497774,4.336335080038599
"[65.13464314857825, 50.62707927939238, 29.490929634046832, 27.095599774025487, 12.151151842320012, 5.733475613583578, 3.5189253656393307, 6.9537379951038885, 6.2306195467955625, 6.396334191199554, -0.9403050655953813, 72.52836220973113, 38.24114527441179, 15.082732279159107, 10.41197444941714, -0.4493276737230164, -0.6659529189502298, -0.9036734433278855, -0.9662877458635225, 0.2782651234449587, -0.6907136369265126, -0.252991070620291, 74.05379846876674, 40.43847952474042, 14.41526737190603, 10.328840389654058, -2.374956442287601, -2.040722495577289, 0.2583227091484981, -1.1194140540046256, -0.2326118785270414, -0.41046228987353045, 3.2072433159361378]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[1.388713, 2.943999, 2.451522, 3.364053, 8.49704, 8.086039, 7.054009, 8.116818, 7.108326, 5.247053, 5.104018, 0.05250674, 6.632145, -0.1720048, 9.581575, -0.9342579, 5.839112, -1.216708, 0.6391338, -2.599989, -0.1919212, -1.638572, -1.196792, -2.766562]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,,,35.12635706046392,,,99.49999999999996,,,False,False,67.31317853023194,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0381e00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03820a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03821f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f058cf0>,-10.274333916403394,-3.600023187435535,-12.340959772548857,2.9588415060676194,-8.855179371497774,4.336335080038599
,,,,O=C1C[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,,,,,,0.2462056667477876,,,False,True,0.2462056667477876,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03822d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03823b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f058d60>,-5.34980519386693,-4.4276251070270565,-7.842387231807521,1.1942177616096963,-11.11242153282577,1.3744315556775861
"[100.02906646910733, 100.02906646910733, 100.02906646910733, 100.02906646910733, 68.15029724705836, 26.643654324520384, 18.165527861778752, 4.701122422740217, 0.4994344539503116, -5.067604650383692, -16.658679805935368, 100.02906646910733, 100.02906646910733, 100.02906646910733, 100.02906646910733, 72.61861781568722, 17.98666694777255, 8.940367089401631, 10.430773145328418, -1.2036673289968391, -3.526698119500244, -2.447296899666458]","[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[94.637451171875, 83.19805908203125, 94.637451171875, 68.10065460205078, 93.87987518310547, 61.607147216796875, 90.21104431152344, 52.66775131225586, 85.4599609375, 29.908010482788086, 72.41883087158203, 17.77597427368164, 58.63095474243164, 6.260822772979736, 46.03355026245117, 4.2694807052612305, 47.37554168701172, 25.524892807006836, 20.35173225402832, 22.981603622436523, 92.20238494873047, 102.7759780883789, 93.43614959716797, 92.41883850097656]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",C=CC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,,,0.7489880147283459,,,0.8280043523004726,,,False,False,0.7884961835144093,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03825e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f058dd0>,-6.266954998381036,-3.820788439479476,-7.555622437699351,0.8947924565478267,-9.843999506376594,2.576827439052609
"[2.7826671770471845, -3.4216957401112587, -5.406405954712652, -5.0724413653704055, -2.9971002202935475, -1.4770232643974364, -0.30656449011458475, -0.40726727329246387, 1.7443912001503352, 1.2106483825613448, 2.15203577332762, 1.914169244743108, -4.419514638952266, -6.016598922307951, -4.929189426793773, -3.416148502772483, -0.2722671009472855, 0.13712261617213342, 2.30814565663412, 2.6005955090618835, 0.5029292144329947, -0.33834394454532374]","[0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4, 99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05]","[0.1194046, 0.7647365, -0.155864, -1.727265, 33.63838, 21.12733, 11.15567, 5.938329, 32.32219, 1.136623, 18.68272, 0.08476816, 8.175115, -1.193135, 2.370774, -2.080922, 0.08659113, -3.003345, -1.57049, -1.60148, -2.221291, -3.127307, -2.740837, -2.553071]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",Cn1cc(CN(C(=O)Cn2nnc3ccccc32)c2ccc(N3CCCCC3)cc2)cn1,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03827a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f058e40>,-0.043820994439762895,1.0994668504149399,2.0508202918931167,-2.1428617764016074,-3.720091194939712,-1.1410881116928486
,"[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[56.99403, 8.238993, 42.85045, 6.53668, 25.64673, 6.560091, 17.90438, 5.968128, 5.974816, 0.3093594, 4.871156, 1.362854, 4.523336, 2.091938, 4.79089, 5.831006, 75.82983, 31.58977, 0.8545008, 1.650474, 56.93718, 39.77358, 19.81739, 36.33551]",,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN2CCOCC2C)c1,,,,,,99.49999999999996,,,False,True,99.49999999999996,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03826c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03829d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382a40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382ab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f058eb0>,-5.0270219969460905,0.518512266796576,-7.029691182598134,0.008035604027821927,-3.8083868498153906,2.3456267068106333
"[-3.6059168668705968, -13.487220699491843, -8.894200093146914, -11.097872744312454, -6.960972589138073, -5.5082157169734, -8.215928786110933, -5.594985323301188, -6.728509715176433, -3.8695711601903153, -4.00267570278795, -3.853984018010212, -12.283626546313902, -13.777387796957905, -12.378232967555892, -8.066872182937106, -6.738633213714586, -5.609214944840957, -4.564659853841381, -5.65865579399828, -8.010203200329595, -8.086160467371458]","[99.5, 7.46, 49.8, 2.49, 24.9, 1.55, 12.4, 0.776, 7.46, 0.388, 2.49, 0.194, 1.55, 0.1, 0.776, 0.05, 0.388, 0.194, 0.1, 0.05, 99.5, 49.8, 24.9, 12.4]","[0.1830298, -2.163507, 4.381766, 0.2956636, 0.323822, -0.367624, 3.418122, 3.042676, -4.037607, -5.098242, 1.418872, 0.2675052, 0.5522183, 1.825605, 12.03773, 10.4765, -20.77311, -3.064577, -5.257806, -2.085289, 0.08291095, 2.429447, -5.952381, -0.874476]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(Cc1cccc(Cl)c1)N[C@H]1CCNC1=O,,,99.0,,,,,,False,True,99.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03828f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382b90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382c00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382c70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382ce0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f058f20>,-4.925830478842531,0.9408697290716462,-6.710897191461756,-1.1754551690798283,2.410507606636519,1.548287217276905
"[89.79311396645411, 90.69755249566198, 88.08906795062268, 84.16624696967375, 60.550237616313716, 26.52569661548395, 14.518688471912547, 6.438664709564283, -16.73992678559188, 0.84700695482433, 1.3841843974855534, 92.22410556190852, 89.57163645181747, 88.99017932733328, 83.72780060723498, 66.76106530822418, 26.977162069437394, 14.356244444965796, 3.4072554452507933, -0.3604554699235219, -1.179462559261223, -1.537351247676346]","[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[83.30818176269531, 82.15190887451172, 82.80693817138672, 80.99564361572266, 79.8564682006836, 66.05815887451172, 84.74639129638672, 51.82411193847656, 79.5602798461914, 30.3762149810791, 72.22681427001953, 17.765501022338867, 64.69683837890625, 6.060433387756348, 48.7113037109375, 5.112066745758057, 39.483951568603516, 17.887962341308594, 5.470908164978027, 2.178680419921875, 81.90129089355469, 81.25765228271484, 77.91986083984375, 73.10113525390625]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(Cc1cc(Cl)ccc1Cl)Nc1cncc2ccccc12,,,0.8715216677850471,,,1.0202675237583565,,,False,False,0.9458945957717018,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0382f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f059070>,-10.695957896370272,-2.8286502453130877,-12.954061394893493,4.527675722658515,-4.0670013606629345,7.0858512202754556
"[34.37729607146127, 16.522762204433196, 6.615558713222848, 2.7046302027204225, -0.018371706013842453, 1.391504617883776, 0.9757932541267358, 0.33116574168610224, 0.9448213086009236, 1.8764475312256903, 0.9201141567630831, 33.998545291121935, 16.31165652590211, 5.005683664567594, 3.628263822540579, -0.27098081808514063, -0.5860111256207546, -0.5831510469365047, -1.5112000277769746, -0.28967619069902595, 1.5207859603864096, -0.34129202696580535]","[0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273, 99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806]","[-0.4076322913169861, 0.87960284948349, 0.7119476795196533, 1.3102467060089111, 2.4955737590789795, 0.968361496925354, 0.8204304575920105, 0.457881897687912, 1.3426506519317627, -1.7803387641906738, 0.6203712821006775, -2.8252487182617188, -0.870680034160614, -2.116118907928467, -0.8603483438491821, -0.9880856871604919, -1.5943682193756104, -1.6028214693069458, -0.39119550585746765, -0.32873573899269104, -1.6169100999832153, -1.8155604600906372, -1.1012647151947021, -1.7164701223373413, -0.4076322913169861, 0.87960284948349, 0.7119476795196533, 1.3102467060089111, 2.4955737590789795, 0.968361496925354, 0.8204304575920105, 0.457881897687912, 1.3426506519317627, -1.7803387641906738, 0.6203712821006775, -2.8252487182617188, -0.870680034160614, -2.116118907928467, -0.8603483438491821, -0.9880856871604919, -1.5943682193756104, -1.6028214693069458, -0.39119550585746765, -0.32873573899269104, -1.6169100999832153, -1.8155604600906372, -1.1012647151947021, -1.7164701223373413]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(Nc1cc[nH]c(=O)c1)C1CCOc2ccc(Cl)cc21,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a03838b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383a00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0591c0>,-3.3353776555039465,-3.2834762483534954,-4.569600342726372,2.7985029181693615,-5.280661704513927,2.9718772262450597
"[-14.705919421484248, -92.96407472940624, -73.01724055019005, -59.62882760454943, -31.67858209753441, -20.94554147516375, -15.12700081449932, -18.387066133220525, -7.603399960233414, -10.238456339963507, -32.11540367475422, 23.45245421329571, -94.3288935283281, -57.26023036362847, -51.548557253145724, -31.331487838795596, -15.151837677160168, -15.21295462418675, -13.467212762494206, -13.631408341581139, -14.455845302834847, -30.09620301607074]","[99.5, 7.4629998207092285, 49.75, 2.48799991607666, 24.8799991607666, 1.5520000457763672, 12.4399995803833, 0.7760000228881836, 7.4629998207092285, 0.3880000114440918, 2.48799991607666, 0.1940000057220459, 1.5520000457763672, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.75, 24.8799991607666, 12.4399995803833]","[9.70827865600586, -7.3814802169799805, 8.188634872436523, -5.936573505401611, -6.4597296714782715, -12.348970413208008, -5.209137916564941, -6.454747200012207, -8.562317848205566, -8.537405967712402, -0.9043123126029968, -1.6516778469085693, 6.245484828948975, -1.9904836416244507, 0.21673600375652313, 0.6551904678344727, -1.5669764280319214, 1.561993956565857, -4.546473979949951, -0.9292244911193848, 23.09110450744629, 11.30764102935791, -2.443885326385498, -3.7991082668304443]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(Nc1[nH]nc2cccc(F)c12)C1CCOc2ccc(Cl)cc21,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383ae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383b50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383c30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f059230>,-4.807942208293842,-1.6638504757094454,-6.273640375675968,1.5261417895836116,-7.8182616838391015,1.814319627028041
"[-0.7584676252050688, -29.352504101129025, -26.388111550709258, -26.326353372575507, -18.390427482389285, -12.832191450352218, -8.323844446588826, -6.193187300974627, -2.3950593457492944, -3.5684647302904584, -2.8582456817524, 2.3603203705490614, -5.0815400945672184, -34.910740133166065, -37.381067258515884, -20.73723825147159, -12.121972401814158, -9.651645276464343, -6.532857280710223, -1.9627520988130993, -3.321432017755483, -3.167036572421108]","[99.5, 7.460000038146973, 49.79999923706055, 2.490000009536743, 24.899999618530273, 1.5499999523162842, 12.399999618530273, 0.7760000228881836, 7.460000038146973, 0.3880000114440918, 2.490000009536743, 0.1940000057220459, 1.5499999523162842, 0.10000000149011612, 0.7760000228881836, 0.05000000074505806, 0.3880000114440918, 0.1940000057220459, 0.10000000149011612, 0.05000000074505806, 99.5, 49.79999923706055, 24.899999618530273, 12.399999618530273]","[3.128013849258423, -6.620962619781494, 3.612856149673462, -1.9028751850128174, -11.756118774414062, -13.46088695526123, -8.482131004333496, -8.779292106628418, -8.810572624206543, -7.898235321044922, -3.1957876682281494, -1.803821325302124, -3.607642650604248, -2.3564372062683105, 1.2042853832244873, 1.871595025062561, -3.232280969619751, 3.9673643112182617, -7.084951400756836, -2.914266347885132, 2.909053087234497, 1.3398326635360718, -8.956546783447266, -5.176863193511963]","[100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509, 100.0, 33.33333333, 11.11111111, 3.703703704, 1.234567901, 0.411522634, 0.137174211, 0.045724737, 0.015241579, 0.005080526, 0.001693509]",O=C(Nc1[nH]nc2ccccc12)C1CCOc2ccc(Cl)cc21,,,99.0,,,99.49999999999996,,,False,False,99.24999999999997,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383a70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383d10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383d80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x2a0383e60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x17f0592a0>,-6.461893723045327,-2.9556169269132,-6.748043287070768,1.635416442077872,-7.169473942142568,2.4608724775806805
